id;object;sdh_knuckle_joint;sdh_finger_12_joint;sdh_finger_13_joint;sdh_finger_22_joint;sdh_finger_23_joint;sdh_thumb_2_joint;sdh_thumb_3_joint;direction;qw;qx;qy;qz;pos-x;pos-y;pos-z;eps_l1;vol_l1;
352;yellowsaltcube;0;-0.4233999896;1.0062000028;-0.2203999865;0.9472;-0.589399991;1.1092000044;SIDE;-0.4826252984;-0.3461164286;0.6436995111;0.4826252984;150.9356146941;-66.2335532248;102.0431266626;0.013736272;0.000187214;352
353;yellowsaltcube;0;-0.9854;1.5707963268;-0.6923999926;1.5707963268;-0.3663999902;1.5707963268;SIDE;-0.4853206988;-0.4092010376;0.601233856;0.4853206988;139.8723231629;-28.1911300763;99.3850377911;0.000021654;0.000022256;353
354;yellowsaltcube;0;-0.9854;1.5707963268;-0.7063999933;1.4692000085;-0.0843999865;0.9472;SIDE;7.8941758036107121e-17;-0.1705447932;-0.6902438555;0.7031912211;48.1620011601;149.6818620026;133.8109274339;0.013586046;0.000074678;354
355;yellowsaltcube;0;-0.5113999905;1.0422000045;-0.2833999895;0.9472;-0.4923999896;1.0162000033;SIDE;-0.4826252984;-0.3461164286;0.6436995111;0.4826252984;153.5908644061;-61.2133696373;102.1182470812;0.01210497;0.000184241;355
356;yellowsaltcube;0;-0.3663999902;0.9472;1.0986000338;1.5707963268;-0.6223999925;0.9472;SIDE;0.707080262;0.0086538843;-0.0003414743;-0.707080262;-20.8804133102;-23.9844152378;-148.9838252102;0.0006324;0.000001104;356
357;yellowsaltcube;0;-0.9854;1.4152000092;-0.9083999963;1.459200008;0.0306000157;0.9472;SIDE;-0.4963232973;-0.4292729107;0.5683758767;0.4963232973;156.2852729232;1.2782511323;94.3436744429;0.01424226;0.00007448;357
358;yellowsaltcube;0;-0.4883999894;1.2042000057;-0.3253999882;1.0652000023;-0.4043999887;1.142200006;SIDE;0.5034499343;-0.4314186005;0.5540345823;-0.5034499343;-161.1652292098;10.7250909092;47.4621982754;0.021554803;0.000135765;358
359;yellowsaltcube;0;-0.5303999914;0.9472;1.0986000338;1.5707963268;-0.452399991;0.9472;SIDE;0.706920834;0.0134215896;-0.0185938135;-0.706920834;-16.3579987343;-6.7686063367;-142.0779228819;0.001152799;0.000001471;359
360;yellowsaltcube;0;-0.9854;1.5707963268;-0.2553999881;1.5707963268;-0.8493999968;1.5707963268;SIDE;-0.4826252984;-0.3461164286;0.6436995111;0.4826252984;129.7913415827;-54.0581652403;100.4171111625;0.009122103;0.000041318;360
361;yellowsaltcube;0;-0.790399994;0.9472;-0.5943999912;0.9472;-0.2793999893;0.9472;SIDE;0.5023997995;-0.3401474402;0.6160264619;-0.5023997995;-173.5181811004;62.7057065174;110.9129867822;0.009442436;0.000049245;361
362;yellowsaltcube;0;-0.9854;1.5707963268;-0.6693999948;1.4832000092;-0.1453999862;0.9472;SIDE;0.7106554438;-0.6645609828;0.230927565;0;-63.8618533424;-146.6890108407;48.0483476247;0.01087574;0.00005981;362
363;yellowsaltcube;0;1.0326000307;1.5707963268;-0.564399993;0.9472;-0.4463999907;0.9472;TOP;-0.0185348685;0.7596209238;-0.6498376485;0.0185348685;-30.2382845508;-6.3139470999;287.3270282513;0.000494917;0.000000745;363
364;yellowsaltcube;0;-0.9854;1.5707963268;-0.7883999939;1.5707963268;-0.1653999871;1.3522000062;SIDE;0.5155366319;0.5775855162;0.3672042126;0.5155366319;-148.5271158373;26.1842126637;84.6392787096;0.011108358;0.000044232;364
365;yellowsaltcube;4.4408920985006262e-16;-0.9854;1.5707963268;-0.6793999952;1.5707963268;-0.5283999913;1.5707963268;SIDE;0.5075928401;-0.3987818112;0.5706768652;-0.5075928401;-142.8664674304;19.8076022531;45.7401662906;0.0000326;0.000015685;365
366;yellowsaltcube;3.3306690738754691e-16;-0.564399993;0.9472;1.0986000338;1.5707963268;-0.4203999895;0.9472;SIDE;0.707057463;-0.0096406926;-0.0068223892;0.707057463;21.1687277608;-1.1102863729;-143.165154063;0.000803023;0.000001418;366
367;yellowsaltcube;1.6653345369377351e-16;-0.9854;1.5707963268;-0.162399987;1.5707963268;-0.9403999979;1.5707963268;SIDE;-0.4908197988;-0.3228089535;0.6434176169;0.4908197988;127.4516638285;-59.8195045508;76.6192834902;0.000809383;0.000022495;367
368;yellowsaltcube;0;-0.6373999932;0.9722000012;-0.5103999905;0.9472;-0.300399987;0.9472;SIDE;-0.4853206988;-0.4092010376;0.601233856;0.4853206988;168.6251166334;-28.27355892;101.0229207082;0.008804484;0.000053781;368
369;yellowsaltcube;0;-0.9854;1.5707963268;-0.7473999952;1.4962000098;-0.0443999846;0.9472;SIDE;0.4953494356;0.5891186655;0.4027369751;0.4953494356;-155.6966237491;18.0115074207;74.7949952115;0.007693624;0.000034363;369
370;yellowsaltcube;0;-0.5663999931;0.9472;-0.5033999901;0.9472;-0.4043999887;0.9472;SIDE;0.7065862541;0.0185969065;-0.0335542246;-0.7065862541;7.9591706596;-3.4443569401;-137.2450077801;0.007932206;0.000020619;370
371;yellowsaltcube;0;-0.3123999876;0.9472;-0.9854;1.1012000041;-0.7333999945;1.548796329;SIDE;0.5021624001;-0.0568204781;0.7017387556;0.5021624001;-115.4248786767;-125.9752845823;71.2734798585;0.005053562;0.00016759;371
372;yellowsaltcube;0;1.0326000307;1.5707963268;-0.6063999918;0.9472;-0.4073999888;0.9472;TOP;-0.0185348685;0.7596209238;-0.6498376485;0.0185348685;-30.4159286242;-1.1333701293;290.7435240061;0.001502119;0.000002703;372
373;yellowsaltcube;0;-0.2323999871;0.9472;-0.1903999851;0.9472;-0.5833999939;1.1712000041;SIDE;-0.4940524269;0.5429269113;0.4658913693;-0.4940524269;163.9489423094;9.0108525248;52.5550294182;0.012501663;0.000059934;373
374;yellowsaltcube;1.6653345369377351e-16;-0.6013999915;1.0402000044;-0.4423999905;0.9472;-0.3293999884;0.9472;SIDE;-0.4853206988;-0.4092010376;0.601233856;0.4853206988;164.3033022978;-32.834229606;100.8262127526;0.006943464;0.000055657;374
375;yellowsaltcube;0;-0.6633999945;0.9472;-0.6763999951;0.9472;-0.274399989;0.9472;SIDE;0.6591298789;-0.313085242;-0.181860487;0.6591298789;108.6490328698;-49.8123693881;-100.9708550001;0.001116809;0.000013719;375
376;yellowsaltcube;0;-0.4863999893;0.9472;-0.3193999879;0.9472;-0.3943999882;0.9472;SIDE;0.673682722;0.700585787;-0.2352257323;-5.3559705659856608e-16;61.6577346995;158.2056285955;105.1795852382;0.006488767;0.000027592;376
377;yellowsaltcube;0;-0.9854;1.1822000046;-0.253399988;0.9472;-0.6843999955;1.5707963268;SIDE;2.3449970443374876e-16;0.4560260874;0.5363823781;0.7101648767;-110.8326329955;-120.5738399557;71.334938137;0.010004411;0.000109679;377
378;yellowsaltcube;0;-0.4653999916;0.9822000017;-0.2473999878;0.9472;-0.4243999897;1.0342000041;SIDE;2.3464206300687619e-16;0.189201724;0.678587013;0.709734016;-58.2764071728;-155.4283022639;91.4298598096;0.011872806;0.000121058;378
379;yellowsaltcube;0;-0.1783999877;0.9472;-0.1863999849;0.9472;-0.5773999937;1.2152000062;SIDE;0.501911333;-0.5194908109;-0.4757092861;0.501911333;162.0498329678;13.5464975649;28.2770208453;0.004149972;0.00002285;379
380;yellowsaltcube;0;-0.4953999898;1.0092000029;-0.3533999895;0.9472;-0.3123999876;0.9472;SIDE;0.7144813299;-0.6890794898;0.1211853375;7.7694334209230317e-17;-25.2578501108;-165.2988229573;46.5131294587;0.006090384;0.000074722;380
381;yellowsaltcube;0;-0.6143999922;0.9472;-0.4013999886;0.9472;-0.3713999904;0.9472;SIDE;0.6217389411;0.7206750346;-0.3067053694;-2.2320924251205756e-16;76.4820718676;165.8004719844;64.2024057828;0.006062533;0.000016275;381
382;yellowsaltcube;2.2204460492503131e-16;-0.9844;1.5707963268;-0.9854;1.5707963268;0.1506000181;0.9972000024;SIDE;0.501911333;0.4757092861;-0.5194908109;-0.501911333;149.7520887571;14.087508357;28.3713147668;0.007322596;0.000046408;382
383;yellowsaltcube;0;-0.9854;1.5707963268;-0.7463999952;1.5707963268;-0.163399987;1.3052000072;SIDE;-0.4853206988;-0.4092010376;0.601233856;0.4853206988;144.1941374985;-23.6304593903;99.5817457468;0.000164;0.000022186;383
384;yellowsaltcube;0;-0.7743999965;0.9472;-0.7163999937;0.9472;-0.1753999876;0.9472;SIDE;-0.4885844776;-0.4516077679;0.5644650923;0.4885844776;181.3450473987;2.2582325321;79.4560253622;0.007836637;0.000017156;384
385;yellowsaltcube;0;-0.6473999937;0.9472;1.0986000338;1.5707963268;-0.2773999892;0.9472;TOP;0.0129321029;0.2532559576;0.967312866;2.7796811997253334e-17;-5.9321999389;-24.7485462569;295.2810686731;0.000236049;0.000000912;385
386;yellowsaltcube;0;-0.7403999949;0.9472;-0.5693999933;0.9472;-0.2903999865;0.9472;SIDE;0.5048235143;-0.3064231698;0.6296120074;-0.5048235143;-167.1915110068;69.3869356719;46.3418196971;0.007785463;0.000024857;386
387;yellowsaltcube;0;-0.7943999942;0.9472;-0.5863999908;0.9472;-0.2843999895;0.9472;SIDE;0.5018007734;-0.3282343907;0.6234213282;-0.5018007734;-171.2098052155;65.4400285815;71.2941221058;0.007634212;0.0000198;387
388;yellowsaltcube;0;-0.4983999899;1.5707963268;-0.4953999898;0.9472;-0.4123999891;0.9472;TOP;-0.2390092274;-0.4966087765;0.7994553781;0.2390092274;96.8792548268;-24.2045713848;243.6414579705;0.0091291;0.000030195;388
389;yellowsaltcube;0;-0.6003999915;0.9622000007;-0.4713999919;0.9472;-0.2783999892;0.9472;SIDE;1.1777767487714942e-16;0.1294039258;0.6952918143;0.7069822607;-28.8151842412;-176.2489641578;92.4653307285;0.009792565;0.000074318;389
390;yellowsaltcube;0;-0.9854;1.4392000103;-0.763399996;1.4852000093;-0.0813999864;0.9472;SIDE;0.5023997995;-0.3401474402;0.6160264619;-0.5023997995;-150.4584103306;55.9946187419;131.1459410748;0.015098208;0.00010251;390
391;yellowsaltcube;0;-0.6823999954;0.9472;-0.4383999903;0.9472;-0.3133999876;0.9472;TOP;-0.0013593138;0.9273499791;-0.3741902201;0.0013593138;-2.7164626554;19.2316302101;298.0352626439;0.007252468;0.000010937;391
392;yellowsaltcube;0;-0.4393999904;0.9472;-0.2923999866;0.9472;-0.5533999925;0.9472;TOP;2.7920039656316857e-17;0.9203279008;0.3911430167;0.00192236;-2.6803709433;19.2469693312;287.835337721;0.008172087;0.000014218;392
393;yellowsaltcube;0;-0.1503999864;0.9472;-0.9854;1.1802000045;-0.8983999959;1.1882000049;SIDE;0.7096534593;0.2087286852;0.6729222122;-3.9111449751986236e-17;-155.918924491;60.6970651732;71.4096512969;0.014124696;0.000226279;393
394;yellowsaltcube;0;-0.9854;1.4492000075;1.0986000338;1.5707963268;-0.2263999868;0.9472;TOP;0.0185348685;0.6498376485;0.7596209238;0.0185348685;-29.6834080564;-26.2707275544;276.6401174266;0.008182342;0.000026478;394
395;yellowsaltcube;3.3306690738754691e-16;-0.6573999942;0.9472;-0.6693999948;0.9472;-0.2693999888;0.9472;SIDE;0.7070858362;0.0069809183;-0.0032414832;-0.7070858362;0.0171852716;20.2637093943;-151.7498281902;0.006840667;0.000008688;395
396;yellowsaltcube;0;-0.8033999946;0.9472;-0.5943999912;0.9472;-0.2803999893;0.9472;SIDE;0.5018007734;-0.3282343907;0.6234213282;-0.5018007734;-171.4784563084;66.261594617;71.2905140732;0.008166227;0.000026128;396
397;yellowsaltcube;0;-0.6643999945;0.9472;-0.3723999904;0.9472;-0.3133999876;0.9472;SIDE;0.511267796;-0.5865815636;-0.3648733351;0.511267796;169.9866343788;-45.5738573699;125.28549389;0.000747168;0.000019778;397
398;yellowsaltcube;0;-0.6013999915;0.9612000007;-0.4843999925;0.9472;-0.274399989;0.9472;SIDE;0.7025522175;0.6958492517;-0.1490442906;-1.3827372860819133e-16;28.443233359;175.5181972897;94.2913749721;0.00941837;0.00007607;398
399;yellowsaltcube;0;-0.6963999928;0.9472;-0.5673999932;0.9472;-0.2603999884;0.9472;SIDE;0.5094657423;0.5740588821;0.3890317658;0.5094657423;-175.5647366988;22.5470974487;23.5748438508;0.007012954;0.000020814;399
400;yellowsaltcube;0;-0.6713999949;0.9472;-0.5093999904;0.9472;-0.2203999865;0.9472;SIDE;0.5242168285;0.5469324014;0.3889195055;0.5242168285;-169.7538309373;18.3223129863;-5.0976975585;0.001383834;0.000009442;400
401;yellowsaltcube;0;-0.4933999897;0.9472;-0.4563999912;0.9472;-0.4573999912;0.9472;TOP;0.0091443776;-0.5049144821;0.863072492;-0.0091443776;-5.544408857;-4.8500753539;279.6552045136;0.008567354;0.000014864;401
402;yellowsaltcube;0;-0.1233999851;0.9472;-0.9854;1.1802000045;-0.8973999958;1.1862000048;SIDE;0.7096534593;0.2087286852;0.6729222122;-7.8222899503972472e-17;-155.8055422995;61.4001311746;71.4089296904;0.013459074;0.000222166;402
403;yellowsaltcube;0;-0.9854;1.5707963268;-0.6223999925;1.3272000083;-0.3433999891;0.9472;TOP;0.0129321029;0.2532559576;0.967312866;2.7796811997253334e-17;-5.1463600894;-4.9542900556;263.7505263032;0.008627183;0.000060525;403
404;yellowsaltcube;0;0.010600018;0.9472;-0.9854;1.5052000102;-0.2413999875;0.9472;TOP;0.0091443776;0.863072492;0.5049144821;0.0091443776;-5.4365779273;-24.8783069906;275.4776946858;0.009608341;0.000050976;404
405;yellowsaltcube;0;-0.6223999925;0.9472;-0.721399994;0.9472;-0.2343999871;0.9472;SIDE;0.7070216364;-0.0153647898;-0.0021758853;0.7070216364;1.6577265055;-28.6137717915;-154.3600840226;0.005822933;0.000008673;405
406;yellowsaltcube;0;-0.9583999987;0.9472;-0.4873999894;0.9472;-0.5243999911;0.9472;SIDE;0.7101648767;-0.5363823781;0.4560260874;3.9083284072291464e-17;-138.0428219886;-152.5787324041;70.9707826698;0.000279088;0.000018007;406
407;yellowsaltcube;0;-0.7723999964;0.9472;-0.5723999934;0.9472;-0.300399987;0.9472;SIDE;0.5048235143;-0.3064231698;0.6296120074;-0.5048235143;-169.0680928078;69.9742876778;54.8602290371;0.006977264;0.000012347;407
408;yellowsaltcube;0;-0.5873999909;1.0452000047;-0.4383999903;0.9472;-0.2853999863;0.9472;SIDE;2.9382333344036869e-16;0.1059260195;0.6977401069;0.7084761264;-23.4424317485;-174.0185615819;28.758700744;0.006425133;0.000048344;408
409;yellowsaltcube;0;-0.9854;1.3182000078;-0.8443999966;1.3602000066;-0.0563999852;0.9472;SIDE;-0.4945390845;0.5965030554;0.3937591812;-0.4945390845;150.4352678243;-53.6240500279;135.4356988195;0.016229543;0.000090106;409
410;yellowsaltcube;0;1.0326000307;1.5707963268;-0.4813999924;0.9472;-0.4593999913;0.9472;TOP;0.0099037978;0.8463712977;0.5324091059;0.0099037978;14.2397750524;0.2785509768;276.7424122319;0.001046079;0.000001009;410
411;yellowsaltcube;0;-0.3273999883;0.9472;-0.321399988;0.9472;-0.6063999918;0.9472;SIDE;0.7070216364;0.0021758853;-0.0153647898;-0.7070216364;1.4667412869;-28.4701692339;-146.6637920355;0.007426289;0.000011849;411
412;yellowsaltcube;0;-0.9854;1.5707963268;-0.0753999861;1.4022000086;-0.9603999988;1.5707963268;SIDE;0.7002736292;0.6907331866;-0.1802900695;-4.5580628241011875e-16;44.2098435082;128.4367959209;114.4237834845;0.007587994;0.00002601;412
413;yellowsaltcube;0;-0.9854;1.5647963298;1.0986000338;1.5707963268;-0.2153999862;0.9472;SIDE;0.9999624961;0.0058777614;-0.006360679;-2.4980277284580796e-16;-21.1184209886;-24.2043528176;-130.2766323335;0.001570893;0.000026906;413
414;yellowsaltcube;0;-0.5493999923;1.1272000053;-0.4853999893;1.0662000024;-0.2613999884;0.9472;SIDE;0.7112729317;0.700443625;-0.0589028421;-2.2437879002281103e-16;9.3302616043;169.9615006686;27.6853876843;0.01672976;0.00009162;414
415;yellowsaltcube;7.7715611723760938e-16;-0.3553999896;0.9472;-0.8833999984;0.9472;-0.7783999967;0.9472;SIDE;0.5193075163;0.3997816599;-0.5484651597;0.5193075163;22.4872803542;190.2935386124;59.8422818115;0.002156391;0.000047555;415
416;yellowsaltcube;0;-0.3643999901;0.9472;-0.2753999891;0.9472;-0.5233999911;0.9472;TOP;-5.6048075531073063e-17;0.9749449731;-0.2220047948;0.0140060851;14.0021752223;0.3326548524;285.4389990834;0.008698556;0.00001128;416
417;yellowsaltcube;0;-0.4403999904;0.9472;-0.9753999995;0.9472;-0.5803999938;0.9472;SIDE;0.5021624001;-0.7017387556;-0.0568204781;-0.5021624001;-131.1123523707;-144.4270457402;71.0635335287;0.002284541;0.000019505;417
418;yellowsaltcube;0;1.0326000307;1.5707963268;-0.9854;1.3882000079;-0.1853999848;0.9472;SIDE;0.707080262;-0.0003414743;-0.0086538843;0.707080262;-21.0624491129;-24.1526304574;-134.6759722265;0.007816978;0.000025176;418
419;yellowsaltcube;0;-0.9854;1.5707963268;-0.0973999839;1.4132000091;-0.9293999973;1.5707963268;SIDE;3.188597422192387e-16;0.1775751643;0.6963707722;0.695366672;-48.8237874939;-129.8499708855;115.8878814607;0.00615776;0.000025042;419
420;yellowsaltcube;0;-0.8463999967;0.9472;-0.6163999923;0.9472;-0.2753999891;0.9472;SIDE;-0.4908197988;0.6434176169;0.3228089535;-0.4908197988;167.6864514752;-73.1700186929;78.1626800809;0.007557319;0.000030304;420
421;yellowsaltcube;0;-0.9854;1.3412000089;-0.7863999938;1.4052000087;-0.0753999861;0.9472;SIDE;0.5023997995;-0.3401474402;0.6160264619;-0.5023997995;-151.8889700455;60.4149641628;131.120923264;0.014116328;0.00008704;421
422;yellowsaltcube;0;-0.2043999857;0.9472;-0.6953999927;0.9472;-0.9854;0.9472;SIDE;-0.4967794371;-0.386649496;0.5974299531;-0.4967794371;29.6976759361;181.3748652998;94.3682911474;0.005240921;0.000036596;422
423;yellowsaltcube;0;-0.8763999981;0.9472;-0.6433999935;0.9472;-0.2583999883;0.9472;SIDE;-0.4908197988;0.6434176169;0.3228089535;-0.4908197988;167.9704286182;-75.8046920007;78.2027021539;0.008233836;0.000031834;423
424;yellowsaltcube;0;-0.4903999895;0.9472;-0.50039999;0.9472;-0.4233999896;0.9472;TOP;0.0091443776;-0.5049144821;0.863072492;-0.0091443776;-5.5394051009;0.3430283296;279.421235282;0.007934355;0.000010894;424
425;yellowsaltcube;1.1471176968629099e-16;-0.9854;1.5707963268;-0.6223999925;1.3412000089;-0.3583999898;0.9472;TOP;0.0129321029;0.2532559576;0.967312866;2.7796811997253334e-17;-5.1038281625;0.228988231;262.0170586959;0.009159133;0.000048385;425
426;yellowsaltcube;0;1.0326000307;1.5707963268;-0.7813999968;0.9472;-0.1923999852;0.9472;SIDE;0.707080262;-0.0003414743;-0.0086538843;0.707080262;-20.7455719674;-23.8598113646;-159.5822354117;0.000437394;0.000000457;426
427;yellowsaltcube;0;-0.2573999882;1.1312000055;-0.384399991;0.9472;-0.5363999917;0.9472;TOP;0.2690159897;0.7841089754;0.4903406054;0.2690159897;-114.6550894896;40.6416261379;238.4340205367;0.014967627;0.000037474;427
428;yellowsaltcube;0;-0.9854;1.4712000086;-0.8023999946;1.5507963291;-0.0153999833;1.0122000031;SIDE;-0.4922560501;0.6625725582;0.2763432059;-0.4922560501;136.0345603465;-74.3584430782;49.0428389223;0.013111609;0.000070243;428
429;yellowsaltcube;0;-0.4373999903;0.9472;-0.4613999914;0.9472;-0.4563999912;0.9472;SIDE;0.7070959459;0.0043671595;-0.003402146;-0.7070959459;-0.7218597038;-5.5519807232;-132.1807541366;0.00911369;0.000014302;429
430;yellowsaltcube;0;-0.321399988;0.9472;-0.6663999946;0.9472;-0.3123999876;0.9472;TOP;0.00192236;-0.3911430167;0.9203279008;2.780223358181763e-17;-2.7100935295;19.2343371139;296.2352758353;0.004001432;0.000007055;430
431;yellowsaltcube;0;1.0326000307;1.5707963268;-0.9854;1.5292000113;-0.2483999878;0.9472;SIDE;0.7070248589;0.0131406463;-0.0076825229;-0.7070248589;21.6384533416;20.461429108;-129.111861841;0.009041422;0.000025769;431
432;yellowsaltcube;0;-0.9854;1.4472000107;-0.8363999962;1.5707963268;0.0066000178;1.0212000035;SIDE;-0.4795707752;0.6687231272;0.304685284;-0.4795707752;136.7615697813;-69.8773328046;59.5052988369;0.008424217;0.000059104;432
433;yellowsaltcube;0;-0.9854;1.459200008;-0.742399995;1.4892000094;-0.0543999851;0.9472;SIDE;0.5048235143;-0.3064231698;0.6296120074;-0.5048235143;-145.526520288;61.8459890364;55.3431622548;0.019797327;0.000145802;433
434;yellowsaltcube;0;1.0326000307;1.5707963268;-0.3933999882;0.9472;-0.4413999905;0.9472;TOP;-2.7348476319878279e-17;0.967312866;-0.2532559576;0.0129321029;-5.4218168324;-24.8821716504;274.8878914151;0.000033396;0.000000018;434
435;yellowsaltcube;0;-0.6773999951;0.9472;-0.3613999899;1.0042000027;-0.542399992;0.9472;SIDE;0.70759307;-0.51655041;0.4821698054;0;-127.2451267069;-130.267539086;49.1112949712;0.006560737;0.000056088;435
436;yellowsaltcube;0;-0.9854;1.4032000086;-0.7773999966;1.3522000062;-0.0923999837;0.9472;SIDE;0.707006372;-0.6892092519;0.1585326371;3.9257886088136534e-17;-61.0543917837;-156.2149860606;112.4520774192;0.016878803;0.000166668;436
437;yellowsaltcube;0;-0.9313999974;1.5557963293;-0.9854;1.5707963268;-0.2703999889;0.9472;SIDE;0.7070858362;0.0069809183;-0.0032414832;-0.7070858362;-0.3416183712;20.1324561921;-126.9327688853;0.00659193;0.000070801;437
438;yellowsaltcube;0;1.0326000307;1.5707963268;-0.5053999902;0.9472;-0.4333999901;0.9472;SIDE;0.707057463;0.0068223892;-0.0096406926;-0.707057463;21.0034348539;-6.2764037322;-136.0464273229;0.00024657;0.000000325;438
439;yellowsaltcube;0;-0.5283999913;0.9472;1.0986000338;1.5707963268;-0.4243999897;0.9472;TOP;0.0185348685;0.6498376485;0.7596209238;0.0185348685;-30.0658652866;-1.1061035601;284.0527308223;0.000269387;0.000000228;439
440;yellowsaltcube;0;-0.2283999869;0.9472;-0.3823999909;0.9472;-0.4693999918;0.9472;TOP;0.0013593138;0.3741902201;0.9273499791;0.0013593138;-2.636494744;19.2656168903;275.4354289208;0.006699101;0.000006353;440
441;yellowsaltcube;0;-0.5253999912;0.9472;-0.4423999905;0.9472;-0.3643999901;0.9472;SIDE;0.9999846765;0.0006823676;-0.0054937286;-2.498006202180004e-16;-0.6229741012;-5.5396982947;-141.180202732;0.007226258;0.000009278;441
442;yellowsaltcube;0;-0.9854;1.5302000114;-0.7733999964;1.5402000119;-0.0403999845;0.9852000018;SIDE;0.5047525232;-0.3253727208;0.6201470577;-0.5047525232;-145.4166126726;57.187881674;46.8538340398;0.017644171;0.00009778;442
443;yellowsaltcube;0;-0.6823999954;0.9472;-0.4883999894;0.9472;-0.2693999888;0.9472;SIDE;4.024964667643265e-17;0.2260139991;0.6895855717;-0.6880330017;63.4197134918;167.0067812868;80.2162799639;0.00628275;0.000014949;443
444;yellowsaltcube;0;-0.7543999955;0.9472;1.0986000338;1.5707963268;-0.2203999865;0.9472;TOP;0.0185348685;0.6498376485;0.7596209238;0.0185348685;-30.9802098356;-26.3717359484;301.4260106413;0.000026274;0.00000004;444
445;yellowsaltcube;0;-0.7233999941;0.9472;-0.5023999901;0.9472;-0.2813999894;0.9472;SIDE;0.7090536522;-0.6716468154;0.2147870423;3.9144535152875922e-17;-69.3744430577;-174.0557725778;71.5703883222;0.005736666;0.000018186;445
446;yellowsaltcube;0;1.0326000307;1.5707963268;-0.5963999913;0.9472;-0.3453999892;0.9472;SIDE;0.706920834;-0.0185938135;-0.0134215896;0.706920834;-16.1814663653;-6.7971258879;-145.9738210214;0.000256804;0.000000223;446
447;yellowsaltcube;0;-0.7183999938;0.9472;-0.6263999927;0.9472;-0.188399985;0.9472;SIDE;0.9997370309;-0.0036573146;-0.0226383087;6.9393634890900762e-17;-15.7061868852;-6.873909299;-156.462778102;0.006095241;0.000009083;447
448;yellowsaltcube;0;-0.9854;1.5242000111;-0.7613999959;1.5382000118;-0.0543999851;1.0442000046;SIDE;0.5048235143;-0.3064231698;0.6296120074;-0.5048235143;-143.6499384871;61.2586370305;46.8247529148;0.018286242;0.000099569;448
449;yellowsaltcube;0;0.0136000181;0.9472;-0.7233999941;0.9472;-0.2383999873;0.9472;TOP;0.0091443776;0.863072492;0.5049144821;0.0091443776;-6.0597957114;-24.7151399096;300.3793628246;0.000014749;0.000009466;449
450;yellowsaltcube;0;-0.6543999941;0.9972000024;-0.4643999916;0.9472;-0.2913999866;0.9472;SIDE;1.1958037291215061e-16;-0.2447288799;-0.6747148721;0.6963243618;67.5173756644;165.1928157438;53.7206524257;0.005958122;0.000031381;450
451;yellowsaltcube;0;-0.7933999941;0.9472;-0.7153999937;0.9472;-0.1723999875;0.9472;SIDE;-0.4963232973;-0.4292729107;0.5683758767;0.4963232973;180.9539615693;-2.161323798;94.7086741474;0.007488734;0.000013925;451
452;yellowsaltcube;0;0.5576000244;0.9472;-0.3283999884;0.9472;-0.6153999922;0.9472;TOP;0.0099037978;0.8463712977;0.5324091059;0.0099037978;13.8000788165;20.3786742405;292.711671201;0.001051348;0.000016164;452
453;yellowsaltcube;0;-0.5543999926;1.5707963268;-0.0683999858;1.5062000103;-0.9854;1.5707963268;SIDE;-0.4941428537;-0.3405938217;0.6290004205;0.4941428537;128.3094247957;-59.3058584853;115.1575447547;0.005085693;0.000027144;453
454;yellowsaltcube;0;-0.8343999961;0.9472;-0.6853999923;0.9472;-0.2073999859;0.9472;SIDE;-0.4945390845;0.5965030554;0.3937591812;-0.4945390845;174.8332866089;-58.6192408669;135.9768530204;0.009112413;0.000025857;454
455;yellowsaltcube;0;-0.253399988;0.9472;-0.6893999925;0.9472;-0.9854;0.9472;SIDE;-0.4999119507;0.5831479502;0.4001431633;0.4999119507;-32.5094003688;-196.0981164709;92.4724409615;0.004533807;0.00003675;455
456;yellowsaltcube;0;1.0326000307;1.5707963268;-0.5563999927;0.9472;-0.3803999908;0.9472;SIDE;0.707005392;-0.0120148347;-0.0119329377;0.707005392;-17.9567738058;-0.5544494325;-142.6718544773;0.000963241;0.000001143;456
457;yellowsaltcube;0;-0.9854;0.9472;-0.9233999971;0.9472;-0.274399989;1.5242000111;SIDE;0.9321504141;-0.0927899141;-0.3499794813;-2.009870215941691e-16;91.3521316567;-45.2264491738;-81.4115439308;0.003875327;0.000077497;457
458;yellowsaltcube;0;-0.9854;1.5707963268;-0.6973999928;1.4172000093;-0.3073999874;0.9472;SIDE;0.9992638636;-0.010576421;-0.0368764184;-2.3598769164709684e-16;6.4918326572;-3.0235138885;-117.3936124163;0.008748931;0.000047316;458
459;yellowsaltcube;0;-0.3783999907;1.5707963268;-0.9854;1.4462000107;-0.183399988;1.0692000025;SIDE;0.5045778695;-0.6906107095;0.1177250831;-0.5045778695;-125.0777945717;-94.0616779889;7.1339082794;0.008276;0.000067339;459
460;yellowsaltcube;0;1.0326000307;1.5707963268;-0.5493999923;0.9472;-0.3923999881;0.9472;SIDE;0.707057463;0.0068223892;-0.0096406926;-0.707057463;21.1291505859;-1.103511184;-141.465628216;0.000288598;0.000000241;460
461;yellowsaltcube;0;-0.3793999908;0.9472;-0.299399987;0.9472;-0.5083999904;0.9472;SIDE;0.9999302536;-0.0019928415;-0.0116411568;-4.1632879035348878e-17;21.0569804435;-6.2855701642;-138.3457858218;0.008825831;0.000021089;461
